Dataline,Play,Act,Scene,Player,PlayerLine,Location
85601,Romeo and Juliet,1,2,Stage Directions,Enter BENVOLIO and ROMEO,Street
85602,Romeo and Juliet,1,2,BENVOLIO,"Tut, man, one fire burns out another's burning,",Street
85603,Romeo and Juliet,1,2,BENVOLIO,"One pain is lessen'd by another's anguish,",Street
85604,Romeo and Juliet,1,2,BENVOLIO,"Turn giddy, and be holp by backward turning,",Street
85605,Romeo and Juliet,1,2,BENVOLIO,One desperate grief cures with another's languish:,Street
85606,Romeo and Juliet,1,2,BENVOLIO,"Take thou some new infection to thy eye,",Street
85607,Romeo and Juliet,1,2,BENVOLIO,And the rank poison of the old will die.,Street
85608,Romeo and Juliet,1,2,ROMEO,Your plaintain-leaf is excellent for that.,Street
85609,Romeo and Juliet,1,2,BENVOLIO,"For what, I pray thee?",Street
85610,Romeo and Juliet,1,2,ROMEO,For your broken shin.,Street
85611,Romeo and Juliet,1,2,BENVOLIO,"Why, Romeo, art thou mad?",Street
85612,Romeo and Juliet,1,2,ROMEO,"Not mad, but bound more than a mad-man is,",Street
85613,Romeo and Juliet,1,2,ROMEO,"Shut up in prison, kept without my food,",Street
85614,Romeo and Juliet,1,2,ROMEO,"Whipp'd and tormented and--God-den, good fellow.",Street
85615,Romeo and Juliet,1,2,Servant,"God gi' god-den. I pray, sir, can you read?",Street
85616,Romeo and Juliet,1,2,ROMEO,"Ay, mine own fortune in my misery.",Street
85617,Romeo and Juliet,1,2,Servant,"Perhaps you have learned it without book: but, I",Street
85618,Romeo and Juliet,1,2,Servant,"pray, can you read any thing you see?",Street
85619,Romeo and Juliet,1,2,ROMEO,"Ay, if I know the letters and the language.",Street
85620,Romeo and Juliet,1,2,Servant,Ye say honestly: rest you merry!,Street
85621,Romeo and Juliet,1,2,ROMEO,"Stay, fellow, I can read.",Street
85622,Romeo and Juliet,1,2,Stage Directions,Reads,Street
85623,Romeo and Juliet,1,2,ROMEO,"'Signior Martino and his wife and daughters,",Street
85624,Romeo and Juliet,1,2,ROMEO,"County Anselme and his beauteous sisters, the lady",Street
85625,Romeo and Juliet,1,2,ROMEO,"widow of Vitravio, Signior Placentio and his lovely",Street
85626,Romeo and Juliet,1,2,ROMEO,"nieces, Mercutio and his brother Valentine, mine",Street
85627,Romeo and Juliet,1,2,ROMEO,"uncle Capulet, his wife and daughters, my fair niece",Street
85628,Romeo and Juliet,1,2,ROMEO,"Rosaline, Livia, Signior Valentio and his cousin",Street
85629,Romeo and Juliet,1,2,ROMEO,"Tybalt, Lucio and the lively Helena.' A fair",Street
85630,Romeo and Juliet,1,2,ROMEO,assembly: whither should they come?,Street
85631,Romeo and Juliet,1,2,Servant,Up.,Street
85632,Romeo and Juliet,1,2,ROMEO,Whither?,Street
85633,Romeo and Juliet,1,2,Servant,"To supper, to our house.",Street
85634,Romeo and Juliet,1,2,ROMEO,Whose house?,Street
85635,Romeo and Juliet,1,2,Servant,My master's.,Street
85636,Romeo and Juliet,1,2,ROMEO,"Indeed, I should have ask'd you that before.",Street
85637,Romeo and Juliet,1,2,Servant,Now I'll tell you without asking: my master is the,Street
85638,Romeo and Juliet,1,2,Servant,"great rich Capulet, and if you be not of the house",Street
85639,Romeo and Juliet,1,2,Servant,"of Montagues, I pray, come and crush a cup of wine.",Street
85640,Romeo and Juliet,1,2,Servant,Rest you merry!,Street
85641,Romeo and Juliet,1,2,Stage Directions,Exit,Street
85642,Romeo and Juliet,1,2,BENVOLIO,At this same ancient feast of Capulet's,Street
85643,Romeo and Juliet,1,2,BENVOLIO,"Sups the fair Rosaline whom thou so lovest,",Street
85644,Romeo and Juliet,1,2,BENVOLIO,With all the admired beauties of Verona:,Street
85645,Romeo and Juliet,1,2,BENVOLIO,"Go thither, and, with unattainted eye,",Street
85646,Romeo and Juliet,1,2,BENVOLIO,"Compare her face with some that I shall show,",Street
85647,Romeo and Juliet,1,2,BENVOLIO,And I will make thee think thy swan a crow.,Street
85648,Romeo and Juliet,1,2,ROMEO,When the devout religion of mine eye,Street
85649,Romeo and Juliet,1,2,ROMEO,"Maintains such falsehood, then turn tears to fires,",Street
85650,Romeo and Juliet,1,2,ROMEO,"And these, who often drown'd could never die,",Street
85651,Romeo and Juliet,1,2,ROMEO,"Transparent heretics, be burnt for liars!",Street
85652,Romeo and Juliet,1,2,ROMEO,One fairer than my love! the all-seeing sun,Street
85653,Romeo and Juliet,1,2,ROMEO,Ne'er saw her match since first the world begun.,Street
85654,Romeo and Juliet,1,2,BENVOLIO,"Tut, you saw her fair, none else being by,",Street
85655,Romeo and Juliet,1,2,BENVOLIO,Herself poised with herself in either eye:,Street
85656,Romeo and Juliet,1,2,BENVOLIO,But in that crystal scales let there be weigh'd,Street
85657,Romeo and Juliet,1,2,BENVOLIO,Your lady's love against some other maid,Street
85658,Romeo and Juliet,1,2,BENVOLIO,"That I will show you shining at this feast,",Street
85659,Romeo and Juliet,1,2,BENVOLIO,And she shall scant show well that now shows best.,Street
85660,Romeo and Juliet,1,2,ROMEO,"I'll go along, no such sight to be shown,",Street
85661,Romeo and Juliet,1,2,ROMEO,But to rejoice in splendor of mine own.,Street
85662,Romeo and Juliet,1,2,Stage Directions,Exeunt,Street
85663,Romeo and Juliet,1,3,Stage Directions,SCENE III. A room in Capulet's house.,Capulet's House
85664,Romeo and Juliet,1,3,Stage Directions,Enter LADY CAPULET and Nurse,Capulet's House
85665,Romeo and Juliet,1,3,LADY CAPULET,"Nurse, where's my daughter? call her forth to me.",Capulet's House
85666,Romeo and Juliet,1,3,Nurse,"Now, by my maidenhead, at twelve year old,",Capulet's House
85667,Romeo and Juliet,1,3,Nurse,"I bade her come. What, lamb! what, ladybird!",Capulet's House
85668,Romeo and Juliet,1,3,Nurse,"God forbid! Where's this girl? What, Juliet!",Capulet's House
85669,Romeo and Juliet,1,3,Stage Directions,Enter JULIET,Capulet's House
85670,Romeo and Juliet,1,3,JULIET,How now! who calls?,Capulet's House
85671,Romeo and Juliet,1,3,Nurse,Your mother.,Capulet's House
85672,Romeo and Juliet,1,3,JULIET,"Madam, I am here.",Capulet's House
85673,Romeo and Juliet,1,3,JULIET,What is your will?,Capulet's House
85674,Romeo and Juliet,1,3,LADY CAPULET,"This is the matter:--Nurse, give leave awhile,",Capulet's House
85675,Romeo and Juliet,1,3,LADY CAPULET,"We must talk in secret:--nurse, come back again,",Capulet's House
85676,Romeo and Juliet,1,3,LADY CAPULET,"I have remember'd me, thou's hear our counsel.",Capulet's House
85677,Romeo and Juliet,1,3,LADY CAPULET,Thou know'st my daughter's of a pretty age.,Capulet's House
85678,Romeo and Juliet,1,3,Nurse,"Faith, I can tell her age unto an hour.",Capulet's House
85679,Romeo and Juliet,1,3,LADY CAPULET,She's not fourteen.,Capulet's House
85680,Romeo and Juliet,1,3,Nurse,"I'll lay fourteen of my teeth,--",Capulet's House
85681,Romeo and Juliet,1,3,Nurse,"And yet, to my teeth be it spoken, I have but four--",Capulet's House
85682,Romeo and Juliet,1,3,Nurse,She is not fourteen. How long is it now,Capulet's House
85683,Romeo and Juliet,1,3,Nurse,To Lammas-tide?,Capulet's House
85684,Romeo and Juliet,1,3,LADY CAPULET,A fortnight and odd days.,Capulet's House
85685,Romeo and Juliet,1,3,Nurse,"Even or odd, of all days in the year,",Capulet's House
85686,Romeo and Juliet,1,3,Nurse,Come Lammas-eve at night shall she be fourteen.,Capulet's House
85687,Romeo and Juliet,1,3,Nurse,Susan and she--God rest all Christian souls!--,Capulet's House
85688,Romeo and Juliet,1,3,Nurse,"Were of an age: well, Susan is with God,",Capulet's House
85689,Romeo and Juliet,1,3,Nurse,"She was too good for me: but, as I said,",Capulet's House
85690,Romeo and Juliet,1,3,Nurse,"On Lammas-eve at night shall she be fourteen,",Capulet's House
85691,Romeo and Juliet,1,3,Nurse,"That shall she, marry, I remember it well.",Capulet's House
85692,Romeo and Juliet,1,3,Nurse,"'Tis since the earthquake now eleven years,",Capulet's House
85693,Romeo and Juliet,1,3,Nurse,"And she was wean'd,--I never shall forget it,--",Capulet's House
85694,Romeo and Juliet,1,3,Nurse,"Of all the days of the year, upon that day:",Capulet's House
85695,Romeo and Juliet,1,3,Nurse,"For I had then laid wormwood to my dug,",Capulet's House
85696,Romeo and Juliet,1,3,Nurse,"Sitting in the sun under the dove-house wall,",Capulet's House
85697,Romeo and Juliet,1,3,Nurse,My lord and you were then at Mantua:--,Capulet's House
85698,Romeo and Juliet,1,3,Nurse,"Nay, I do bear a brain:--but, as I said,",Capulet's House
85699,Romeo and Juliet,1,3,Nurse,When it did taste the wormwood on the nipple,Capulet's House
85700,Romeo and Juliet,1,3,Nurse,"Of my dug and felt it bitter, pretty fool,",Capulet's House
85701,Romeo and Juliet,1,3,Nurse,To see it tetchy and fall out with the dug!,Capulet's House
85702,Romeo and Juliet,1,3,Nurse,"Shake quoth the dove-house: 'twas no need, I trow,",Capulet's House
85703,Romeo and Juliet,1,3,Nurse,To bid me trudge:,Capulet's House
85704,Romeo and Juliet,1,3,Nurse,"And since that time it is eleven years,",Capulet's House
85705,Romeo and Juliet,1,3,Nurse,"For then she could stand alone, nay, by the rood,",Capulet's House
85706,Romeo and Juliet,1,3,Nurse,"She could have run and waddled all about,",Capulet's House
85707,Romeo and Juliet,1,3,Nurse,"For even the day before, she broke her brow:",Capulet's House
85708,Romeo and Juliet,1,3,Nurse,And then my husband--God be with his soul!,Capulet's House
85709,Romeo and Juliet,1,3,Nurse,A' was a merry man--took up the child:,Capulet's House
85710,Romeo and Juliet,1,3,Nurse,"'Yea,' quoth he, 'dost thou fall upon thy face?",Capulet's House
85711,Romeo and Juliet,1,3,Nurse,"Thou wilt fall backward when thou hast more wit,",Capulet's House
85712,Romeo and Juliet,1,3,Nurse,"Wilt thou not, Jule?' and, by my holidame,",Capulet's House
85713,Romeo and Juliet,1,3,Nurse,The pretty wretch left crying and said 'Ay.',Capulet's House
85714,Romeo and Juliet,1,3,Nurse,"To see, now, how a jest shall come about!",Capulet's House
85715,Romeo and Juliet,1,3,Nurse,"I warrant, an I should live a thousand years,",Capulet's House
85716,Romeo and Juliet,1,3,Nurse,"I never should forget it: 'Wilt thou not, Jule?' quoth he,",Capulet's House
85717,Romeo and Juliet,1,3,Nurse,"And, pretty fool, it stinted and said 'Ay.'",Capulet's House
85718,Romeo and Juliet,1,3,LADY CAPULET,"Enough of this, I pray thee, hold thy peace.",Capulet's House
85719,Romeo and Juliet,1,3,Nurse,"Yes, madam: yet I cannot choose but laugh,",Capulet's House
85720,Romeo and Juliet,1,3,Nurse,To think it should leave crying and say 'Ay.',Capulet's House
85721,Romeo and Juliet,1,3,Nurse,"And yet, I warrant, it had upon its brow",Capulet's House
85722,Romeo and Juliet,1,3,Nurse,"A bump as big as a young cockerel's stone,",Capulet's House
85723,Romeo and Juliet,1,3,Nurse,"A parlous knock, and it cried bitterly:",Capulet's House
85724,Romeo and Juliet,1,3,Nurse,"'Yea,' quoth my husband,'fall'st upon thy face?",Capulet's House
85725,Romeo and Juliet,1,3,Nurse,"Thou wilt fall backward when thou comest to age,",Capulet's House
85726,Romeo and Juliet,1,3,Nurse,"Wilt thou not, Jule?' it stinted and said 'Ay.'",Capulet's House
85727,Romeo and Juliet,1,3,JULIET,"And stint thou too, I pray thee, nurse, say I.",Capulet's House
85728,Romeo and Juliet,1,3,Nurse,"Peace, I have done. God mark thee to his grace!",Capulet's House
85729,Romeo and Juliet,1,3,Nurse,Thou wast the prettiest babe that e'er I nursed:,Capulet's House
85730,Romeo and Juliet,1,3,Nurse,"An I might live to see thee married once,",Capulet's House
85731,Romeo and Juliet,1,3,Nurse,I have my wish.,Capulet's House
85732,Romeo and Juliet,1,3,LADY CAPULET,"Marry, that 'marry' is the very theme",Capulet's House
85733,Romeo and Juliet,1,3,LADY CAPULET,"I came to talk of. Tell me, daughter Juliet,",Capulet's House
85734,Romeo and Juliet,1,3,LADY CAPULET,How stands your disposition to be married?,Capulet's House
85735,Romeo and Juliet,1,3,JULIET,It is an honour that I dream not of.,Capulet's House
85736,Romeo and Juliet,1,3,Nurse,"An honour! were not I thine only nurse,",Capulet's House
85737,Romeo and Juliet,1,3,Nurse,I would say thou hadst suck'd wisdom from thy teat.,Capulet's House
85738,Romeo and Juliet,1,3,LADY CAPULET,"Well, think of marriage now, younger than you,",Capulet's House
85739,Romeo and Juliet,1,3,LADY CAPULET,"Here in Verona, ladies of esteem,",Capulet's House
85740,Romeo and Juliet,1,3,LADY CAPULET,"Are made already mothers: by my count,",Capulet's House
85741,Romeo and Juliet,1,3,LADY CAPULET,I was your mother much upon these years,Capulet's House
85742,Romeo and Juliet,1,3,LADY CAPULET,That you are now a maid. Thus then in brief:,Capulet's House
85743,Romeo and Juliet,1,3,LADY CAPULET,The valiant Paris seeks you for his love.,Capulet's House
85744,Romeo and Juliet,1,3,Nurse,"A man, young lady! lady, such a man",Capulet's House
85745,Romeo and Juliet,1,3,Nurse,"As all the world--why, he's a man of wax.",Capulet's House
85746,Romeo and Juliet,1,3,LADY CAPULET,Verona's summer hath not such a flower.,Capulet's House
85747,Romeo and Juliet,1,3,Nurse,"Nay, he's a flower, in faith, a very flower.",Capulet's House
85748,Romeo and Juliet,1,3,LADY CAPULET,What say you? can you love the gentleman?,Capulet's House
85749,Romeo and Juliet,1,3,LADY CAPULET,"This night you shall behold him at our feast,",Capulet's House
85750,Romeo and Juliet,1,3,LADY CAPULET,"Read o'er the volume of young Paris' face,",Capulet's House
85751,Romeo and Juliet,1,3,LADY CAPULET,"And find delight writ there with beauty's pen,",Capulet's House
85752,Romeo and Juliet,1,3,LADY CAPULET,"Examine every married lineament,",Capulet's House
85753,Romeo and Juliet,1,3,LADY CAPULET,And see how one another lends content,Capulet's House
85754,Romeo and Juliet,1,3,LADY CAPULET,And what obscured in this fair volume lies,Capulet's House
85755,Romeo and Juliet,1,3,LADY CAPULET,Find written in the margent of his eyes.,Capulet's House
85756,Romeo and Juliet,1,3,LADY CAPULET,"This precious book of love, this unbound lover,",Capulet's House
85757,Romeo and Juliet,1,3,LADY CAPULET,"To beautify him, only lacks a cover:",Capulet's House
85758,Romeo and Juliet,1,3,LADY CAPULET,"The fish lives in the sea, and 'tis much pride",Capulet's House
85759,Romeo and Juliet,1,3,LADY CAPULET,For fair without the fair within to hide:,Capulet's House
85760,Romeo and Juliet,1,3,LADY CAPULET,"That book in many's eyes doth share the glory,",Capulet's House
85761,Romeo and Juliet,1,3,LADY CAPULET,"That in gold clasps locks in the golden story,",Capulet's House
85762,Romeo and Juliet,1,3,LADY CAPULET,"So shall you share all that he doth possess,",Capulet's House
85763,Romeo and Juliet,1,3,LADY CAPULET,"By having him, making yourself no less.",Capulet's House
85764,Romeo and Juliet,1,3,Nurse,"No less! nay, bigger, women grow by men.",Capulet's House
85765,Romeo and Juliet,1,3,LADY CAPULET,"Speak briefly, can you like of Paris' love?",Capulet's House
85766,Romeo and Juliet,1,3,JULIET,"I'll look to like, if looking liking move:",Capulet's House
85767,Romeo and Juliet,1,3,JULIET,But no more deep will I endart mine eye,Capulet's House
85768,Romeo and Juliet,1,3,JULIET,Than your consent gives strength to make it fly.,Capulet's House
85769,Romeo and Juliet,1,3,Stage Directions,Enter a Servant,Capulet's House
85770,Romeo and Juliet,1,3,Servant,"Madam, the guests are come, supper served up, you",Capulet's House
85771,Romeo and Juliet,1,3,Servant,"called, my young lady asked for, the nurse cursed in",Capulet's House
85772,Romeo and Juliet,1,3,Servant,"the pantry, and every thing in extremity. I must",Capulet's House
85773,Romeo and Juliet,1,3,Servant,"hence to wait, I beseech you, follow straight.",Capulet's House
85774,Romeo and Juliet,1,3,LADY CAPULET,We follow thee.,Capulet's House
85775,Romeo and Juliet,1,3,Stage Directions,Exit Servant,Capulet's House
85776,Romeo and Juliet,1,3,LADY CAPULET,"Juliet, the county stays.",Capulet's House
85777,Romeo and Juliet,1,3,Nurse,"Go, girl, seek happy nights to happy days.",Capulet's House
85778,Romeo and Juliet,1,3,Stage Directions,Exeunt,Capulet's House
85779,Romeo and Juliet,1,4,Stage Directions,SCENE IV. A street.,Street
85780,Romeo and Juliet,1,4,Stage Directions,"Enter ROMEO, MERCUTIO, BENVOLIO, with five or six Maskers, Torch-bearers, and others",Street
85781,Romeo and Juliet,1,4,ROMEO,"What, shall this speech be spoke for our excuse?",Street
85782,Romeo and Juliet,1,4,ROMEO,Or shall we on without a apology?,Street
85783,Romeo and Juliet,1,4,BENVOLIO,The date is out of such prolixity:,Street
85784,Romeo and Juliet,1,4,BENVOLIO,"We'll have no Cupid hoodwink'd with a scarf,",Street
85785,Romeo and Juliet,1,4,BENVOLIO,"Bearing a Tartar's painted bow of lath,",Street
85786,Romeo and Juliet,1,4,BENVOLIO,"Scaring the ladies like a crow-keeper,",Street
85787,Romeo and Juliet,1,4,BENVOLIO,"Nor no without-book prologue, faintly spoke",Street
85788,Romeo and Juliet,1,4,BENVOLIO,"After the prompter, for our entrance:",Street
85789,Romeo and Juliet,1,4,BENVOLIO,"But let them measure us by what they will,",Street
85790,Romeo and Juliet,1,4,BENVOLIO,"We'll measure them a measure, and be gone.",Street
85791,Romeo and Juliet,1,4,ROMEO,"Give me a torch: I am not for this ambling,",Street
85792,Romeo and Juliet,1,4,ROMEO,"Being but heavy, I will bear the light.",Street
85793,Romeo and Juliet,1,4,MERCUTIO,"Nay, gentle Romeo, we must have you dance.",Street
85794,Romeo and Juliet,1,4,ROMEO,"Not I, believe me: you have dancing shoes",Street
85795,Romeo and Juliet,1,4,ROMEO,With nimble soles: I have a soul of lead,Street
85796,Romeo and Juliet,1,4,ROMEO,So stakes me to the ground I cannot move.,Street
85797,Romeo and Juliet,1,4,MERCUTIO,"You are a lover, borrow Cupid's wings,",Street
85798,Romeo and Juliet,1,4,MERCUTIO,And soar with them above a common bound.,Street
85799,Romeo and Juliet,1,4,ROMEO,I am too sore enpierced with his shaft,Street
85800,Romeo and Juliet,1,4,ROMEO,"To soar with his light feathers, and so bound,",Street
85801,Romeo and Juliet,1,4,ROMEO,I cannot bound a pitch above dull woe:,Street
